1414252860	8755
1414252920	8707
1414252980	8687
1414253040	8458
1414253100	8463
1414253160	8218
1414253220	8374
1414253280	8261
1414253340	8096
1414253400	11708
1414251060	14461
1414251120	14214
1414251180	13707
1414251240	13431
1414251300	13228
1414251360	12647
1414250520	25669
1414250580	22612
1414250640	23366
1414250700	22102
1414250760	21049
1414250820	19422
1414250880	18125
1414250940	16722
1414251000	14897
1414251840	11030
1414251900	10764
1414251960	10815
1414252020	10390
1414252080	10292
1414252140	10189
1414252200	9877
1414252260	10010
1414252320	9805
1414252380	9768
1414252440	9556
1414252500	8995
1414252560	9002
1414252620	9151
1414252680	8995
1414252740	9032
1414252800	8819
1414251420	12479
1414251480	12028
1414251540	12043
1414251600	11723
1414251660	11232
1414251720	11341
1414251780	11029
1414253460	14966
1414253520	15136
1414253580	18247
